user_id,item_id,rating,timestamp
46,31,5,2541
46,167,1,3041
46,189,3,3050
46,46,3,3053
46,280,4,3280
46,337,1,3392
46,148,2,3406
46,378,5,3527
46,53,1,3759
46,183,2,3886
46,333,2,3963
46,69,5,4164
46,105,4,4209
46,108,1,4326
46,267,4,4506
46,319,2,4573
46,356,5,4594
46,136,1,4752
46,300,1,4903
46,219,3,4998
47,344,3,86
47,377,4,125
47,91,5,283
47,286,1,291
47,386,4,325
47,155,2,355
47,162,1,495
47,254,5,945
47,188,1,1783
47,376,2,2270
47,390,4,2333
47,295,5,2342
47,196,5,2770
47,44,1,3507
47,290,3,3740
47,140,5,3901
47,45,3,3925
47,60,1,4159
47,359,4,4372
47,334,4,4614
47,275,4,4824
47,5,2,4841
47,68,1,4921
47,44,3,5111
47,75,2,5175
47,223,5,5222
47,119,5,5367
47,83,3,5399
47,115,2,5631
47,13,5,5832
47,332,5,6176
47,81,1,6202
47,187,3,6745
48,90,4,31
48,56,1,360
48,49,5,442
48,14,4,737
48,399,2,1103
48,197,2,1313
48,386,4,1325
48,358,2,1336
48,159,1,1546
48,89,2,1665
48,255,3,2012
48,376,2,2085
48,17,1,2187
48,205,5,2317
48,14,2,2436
48,50,5,2454
48,198,5,2506
48,356,1,2603
48,310,4,2837
48,133,5,3017
48,381,3,3083
48,206,1,3165
48,384,5,3226
48,12,5,3585
48,131,2,3607
48,385,4,3707
48,347,5,3769
48,0,4,3830
48,292,1,4088
48,25,2,4203
48,1,4,4319
48,90,4,4654
48,13,3,4855
48,279,3,5125
48,93,1,5129
48,5,3,5186
48,131,4,5216
48,27,1,5560
48,335,2,5794
48,12,4,6011
48,201,2,6381
48,42,2,6658
49,344,3,70
49,51,4,410
49,252,3,844
49,174,1,863
49,237,1,1853
49,337,4,1930
49,160,3,2099
49,70,3,2217
49,95,4,2441
49,28,5,2517
49,238,5,2911
49,342,2,3064
49,259,3,3504
49,115,5,3800
49,222,3,4098
49,173,1,4363
49,55,4,4583
49,236,1,4746
49,113,4,5413
49,33,2,5533
49,156,4,6052
49,5,4,6298
49,22,4,6354
49,385,3,6371
49,383,1,6706
50,239,3,40
50,63,2,45
50,276,4,195
50,376,1,342
50,55,3,432
50,162,1,826
50,212,5,876
50,157,2,917
50,352,2,1251
50,279,1,1379
50,315,2,1494
50,352,3,2064
50,201,4,2364
50,225,3,2817
50,121,4,3073
50,227,2,3268
50,334,1,3367
50,128,3,3536
50,108,1,3612
50,347,4,3676
50,101,3,3680
50,51,1,3799
50,13,2,3844
50,251,5,4121
50,319,1,4269
50,71,2,4624
50,221,4,5410
50,177,1,5943
50,12,5,6641
50,181,1,6972
50,332,1,7410
50,165,3,7668
51,314,5,150
51,93,5,206
51,362,2,260
51,147,1,465
51,244,1,630
51,46,1,871
51,180,4,1686
51,150,5,2232
51,295,2,2375
51,76,1,2705
51,207,5,2706
51,18,5,2744
51,111,4,2750
51,197,1,3476
51,104,3,3532
51,124,4,3903
51,7,4,4062
51,364,4,4321
51,320,3,4333
51,7,1,4650
51,381,4,5016
51,324,4,5537
51,382,3,5684
51,327,2,5749
51,172,2,5819
51,200,4,5964
51,289,4,6583
51,51,2,6625
51,243,4,6707
51,280,3,7148
52,98,4,18
52,37,1,57
52,183,5,93
52,330,3,226
52,83,1,451
52,306,2,641
52,354,1,818
52,105,3,890
52,27,5,1157
52,308,3,1275
52,365,1,1427
52,55,3,1480
52,296,2,1925
52,375,2,2061
52,354,2,2269
52,337,3,3479
52,231,2,3835
52,165,5,4039
52,140,5,4048
52,21,4,4070
52,316,2,4207
52,236,3,4210
52,397,2,4728
52,31,5,4815
52,251,1,4836
52,175,5,5131
52,332,4,5515
52,133,5,5660
52,109,2,5743
52,243,5,6645
52,280,3,6844
52,202,1,6965
53,235,4,75
53,225,1,78
53,228,2,220
53,144,3,295
53,45,3,316
53,360,3,385
53,104,5,447
53,113,1,743
53,219,4,847
53,341,3,1377
53,130,1,1491
53,292,3,1508
53,183,2,1693
53,284,5,1705
53,38,2,1985
53,113,3,2304
53,392,1,2412
53,228,1,2630
53,82,4,2638
53,179,5,2964
53,73,5,2987
53,77,4,3602
53,383,2,3884
53,174,2,3950
53,188,5,4061
53,268,2,4178
53,165,2,4196
53,18,2,4205
53,343,5,4335
53,216,5,4558
53,9,4,4599
53,180,3,4764
53,30,3,4874
53,289,1,4979
53,100,2,5145
53,136,1,5259
53,361,5,5649
53,380,3,5788
53,231,2,6002
53,249,4,6191
53,323,2,6498
54,361,5,42
54,385,5,463
54,229,2,809
54,250,3,1031
54,25,5,1269
54,5,1,1357
54,243,3,1366
54,155,2,1396
54,169,1,1510
54,45,3,1551
54,257,3,1623
54,287,1,2056
54,283,4,2249
54,319,4,2542
54,162,5,2547
54,233,3,2593
54,210,5,3005
54,104,3,3278
54,26,2,3542
54,344,3,3703
54,292,1,4036
54,325,3,4258
54,360,1,4384
54,2,5,4430
54,156,2,4983
54,92,5,5019
54,105,5,5022
54,209,5,5425
54,394,5,5736
54,45,1,5930
54,15,5,6259
54,47,3,6827
55,264,1,716
55,55,5,785
55,285,1,941
55,63,5,957
55,87,3,966
55,147,1,1515
55,186,1,1769
55,162,5,2072
55,115,1,2190
55,240,3,2402
55,265,5,2684
55,7,3,2975
55,332,4,3581
55,171,5,3756
55,200,2,4127
55,242,2,4292
55,325,1,4495
55,76,3,4952
55,331,2,5009
55,44,5,5149
55,241,1,5330
55,86,4,5546
55,271,5,5555
55,345,5,5781
55,343,5,5932
55,388,3,6931
55,257,4,7185
55,152,4,7296
56,183,4,416
56,100,2,644
56,222,2,849
56,243,2,1265
56,197,3,1278
56,394,3,1373
56,382,2,1474
56,316,5,1550
56,319,4,1698
56,136,4,2178
56,181,2,2994
56,53,1,3042
56,253,3,3097
56,71,1,3106
56,336,3,3156
56,357,5,3206
56,292,3,3411
56,301,2,3742
56,140,2,3962
56,102,4,4050
56,177,1,4202
56,107,5,4261
56,120,2,4325
56,82,1,4556
56,214,4,4561
56,95,2,4641
56,363,5,4713
56,103,2,4737
56,247,1,4771
56,149,4,5049
56,52,5,5171
56,321,4,5185
56,396,1,5264
56,381,1,5508
56,352,3,5598
56,7,4,5748
56,119,4,6090
56,136,2,6433
56,392,2,6669
56,15,4,7031
56,134,2,7052
56,167,4,7540
57,381,5,28
57,87,4,386
57,137,5,439
57,302,5,440
57,279,5,478
57,151,5,488
57,252,5,583
57,196,2,702
57,349,2,721
57,384,4,1799
57,263,1,1870
57,335,4,1906
57,6,3,2038
57,221,5,2521
57,155,1,2729
57,323,3,2774
57,33,5,2809
57,290,1,2963
57,12,4,3025
57,70,2,3158
57,251,5,3246
57,220,3,3370
57,205,3,4475
57,356,5,4582
57,184,4,4677
57,87,5,4778
57,15,3,4915
57,208,3,4957
57,158,3,5029
57,276,3,5128
57,89,2,5226
57,305,3,5232
57,193,5,5530
57,13,1,5707
57,218,4,5817
57,140,4,5820
57,360,5,6010
57,113,5,6059
57,22,2,6167
57,184,2,6454
57,359,2,6550
57,351,5,7071
58,288,3,32
58,23,4,198
58,155,5,800
58,82,1,1012
58,217,4,1436
58,226,3,1567
58,374,5,1589
58,78,1,1688
58,326,4,1781
58,190,3,1782
58,231,3,2074
58,21,4,2208
58,217,2,2871
58,36,3,3221
58,191,1,3329
58,193,1,3613
58,52,3,3802
58,223,2,3821
58,350,1,4077
58,254,5,4275
58,151,5,4301
58,275,2,4393
58,85,4,4482
58,43,3,4603
58,69,3,4683
58,42,2,4743
58,184,1,4828
58,303,5,4838
58,281,4,5202
58,39,5,5237
58,185,5,5263
58,333,3,5408
58,203,4,5434
58,102,5,5457
58,353,3,5679
58,351,1,5714
58,171,4,5938
59,18,4,53
59,114,2,279
59,145,2,414
59,42,3,452
59,246,4,763
59,214,3,1119
59,92,4,1126
59,130,5,1237
59,158,4,1756
59,385,3,1835
59,32,1,1921
59,167,3,1938
59,37,1,2139
59,61,4,2314
59,234,3,2445
59,220,1,2507
59,307,5,2600
59,48,5,2665
59,74,4,2672
59,4,4,2769
59,18,3,3015
59,177,3,3103
59,141,3,3285
59,199,4,3348
59,255,2,4134
59,129,1,5206
59,382,5,5324
59,76,3,5556
60,11,2,354
60,19,1,705
60,349,2,726
60,32,4,915
60,208,1,923
60,91,2,946
60,213,2,1528
60,337,4,1672
60,240,3,1712
60,214,4,2014
60,114,5,3062
60,91,1,3184
60,21,5,3185
60,335,5,3468
60,233,4,3564
60,135,2,4010
60,302,1,4341
60,210,4,4568
60,342,3,4911
60,312,5,4977
60,64,3,5013
60,235,4,5034
60,283,4,5114
60,2,3,5221
60,261,4,5289
60,398,5,5352
60,287,5,5388
61,317,1,127
61,203,4,167
61,48,2,193
61,208,2,204
61,23,5,482
61,161,1,613
61,166,3,1027
61,108,4,1048
61,345,2,1105
61,336,1,1135
61,37,4,1332
61,134,3,1554
61,125,5,1637
61,67,2,1682
61,340,5,1717
61,137,1,1764
61,192,3,2029
61,259,5,2031
61,39,3,2138
61,307,5,2714
61,397,1,2724
61,104,3,3496
61,185,2,3599
61,343,3,3706
61,165,3,4348
61,211,1,4554
61,209,1,4745
61,358,3,4773
61,210,2,4781
61,198,4,4914
61,12,2,5133
61,227,4,5204
61,336,2,5215
61,194,4,5230
61,331,4,5252
61,260,4,5281
61,377,3,5284
61,139,1,5494
61,283,2,5639
62,275,4,109
62,218,5,148
62,270,5,435
62,285,2,475
62,143,2,798
62,337,2,944
62,8,5,1092
62,265,4,1152
62,356,5,1267
62,252,4,1283
62,329,5,1308
62,188,5,1322
62,230,1,1352
62,265,1,1678
62,174,5,1692
62,241,3,1833
62,234,4,1953
62,356,2,2278
62,330,4,2711
62,113,1,3018
62,139,4,3038
62,186,2,3225
62,174,2,3319
62,119,4,3457
62,7,4,3736
62,45,1,3936
62,145,3,4653
62,184,5,4769
62,377,3,4904
62,106,5,4929
62,347,2,4970
62,145,1,5014
62,222,5,5315
62,209,4,5615
62,310,1,5798
63,380,3,43
63,112,4,1009
63,280,2,1070
63,73,5,1117
63,327,5,1120
63,159,2,1489
63,8,3,1913
63,149,4,1959
63,143,2,1963
63,163,2,2179
63,126,4,2473
63,102,3,2824
63,273,1,2947
63,346,2,3081
63,194,1,3473
63,101,3,3503
63,371,1,3772
63,44,2,3879
63,330,5,3953
63,112,2,4105
63,201,5,4374
63,56,4,4697
63,244,3,5113
63,82,3,5200
63,141,2,5249
63,227,4,5440
63,17,5,5520
63,270,3,6186
63,163,4,6256
63,341,5,6693
64,186,1,102
64,286,2,420
64,210,4,559
64,27,1,679
64,22,4,792
64,278,4,1091
64,12,5,1372
64,49,3,1648
64,190,4,2308
64,152,5,2565
64,75,1,2635
64,227,4,2733
64,82,5,3199
64,281,2,3517
64,367,1,3702
64,333,1,3757
64,45,1,3779
64,229,2,3974
64,86,2,4041
64,362,3,4110
64,262,1,4198
64,241,4,4238
64,325,2,4318
64,274,2,4408
64,148,3,4622
64,218,3,4661
64,341,4,4832
64,81,1,4934
64,86,5,5150
64,361,3,5439
64,167,5,5597
64,106,1,5767
64,382,1,5974
64,293,2,6053
64,39,1,6358
65,144,1,164
65,258,1,428
65,189,2,856
65,37,3,1039
65,155,1,1186
65,174,3,2107
65,330,2,2150
65,259,4,2581
65,262,3,2621
65,317,1,2955
65,167,2,3207
65,185,1,3251
65,380,5,3389
65,257,5,4015
65,94,2,4024
65,19,2,4429
65,368,1,4776
65,311,2,4813
65,329,1,5189
65,319,2,5470
65,50,2,5473
65,162,2,5886
65,171,1,6330
65,95,2,6412
65,86,1,6424
65,345,4,6753
65,72,1,6954
65,16,2,7080
65,245,1,7416
65,191,3,7840
66,133,5,381
66,152,4,387
66,36,1,558
66,149,2,992
66,209,2,1165
66,379,2,1374
66,347,1,1378
66,246,1,1733
66,386,3,1768
66,150,5,2478
66,210,1,2518
66,127,5,2587
66,248,2,2612
66,25,2,3402
66,219,2,3550
66,143,5,3790
66,45,4,3938
66,331,2,3949
66,375,2,3973
66,46,5,4453
66,13,2,4543
66,24,1,4818
66,90,3,5196
66,181,4,5851
66,38,4,5860
66,80,5,6125
66,143,5,6867
66,261,5,6938
66,147,4,7166
66,20,4,7474
66,172,3,7633
66,299,3,8390
67,30,5,231
67,339,2,321
67,270,5,990
67,363,4,1061
67,108,1,1206
67,319,4,1240
67,253,2,1655
67,40,1,1726
67,302,4,1842
67,166,3,2288
67,145,5,2366
67,48,5,2440
67,156,2,2488
67,85,5,2652
67,133,5,2840
67,315,4,3234
67,25,5,3484
67,64,2,3515
67,374,5,3656
67,193,5,3827
67,79,2,3852
67,166,1,4315
67,284,3,4370
67,142,1,4471
67,23,1,4492
67,154,5,4527
67,276,3,4613
67,241,2,4853
67,253,4,4981
67,26,3,5387
67,182,3,5813
67,356,2,6064
67,193,5,6308
67,9,4,6317
67,230,1,6633
67,311,4,6812
67,349,4,6936
68,358,4,238
68,41,2,503
68,370,2,514
68,21,3,528
68,379,5,537
68,47,4,635
68,303,3,887
68,206,4,1104
68,326,4,1218
68,246,3,1514
68,295,5,2135
68,320,1,2209
68,230,5,2271
68,373,2,2452
68,388,1,2789
68,207,5,3061
68,57,5,3079
68,220,1,3161
68,217,4,3332
68,336,5,3378
68,158,1,3506
68,234,1,3773
68,341,4,3785
68,110,1,3828
68,84,1,3940
68,249,4,4102
68,29,4,4551
68,7,1,4740
68,150,4,4779
68,151,2,4906
68,190,1,5003
68,281,1,5123
68,244,1,5682
68,334,3,6158
68,376,5,6229
68,398,1,6530
68,114,5,7149
68,128,3,7217
68,289,1,7405
68,338,3,7406
68,177,3,7618
68,273,3,7885
68,215,4,7891
68,119,3,8155
69,123,4,247
69,81,2,445
69,353,5,686
69,263,3,926
69,157,4,1021
69,355,3,1058
69,377,1,1455
69,333,4,1829
69,106,2,2145
69,332,2,2349
69,326,5,2502
69,258,3,2524
69,312,5,2974
69,372,5,3089
69,397,3,3099
69,308,5,3127
69,156,1,3142
69,103,4,3896
69,193,4,3905
69,56,2,4192
69,182,2,4367
69,359,3,4559
69,234,4,4647
69,388,5,4825
69,254,4,5306
69,244,1,5317
69,1,2,5906
69,71,3,6263
69,27,4,6290
69,235,4,6524
69,145,4,6558
69,8,4,6768
69,240,5,7122
69,330,3,7208
70,45,4,104
70,189,3,160
70,108,5,682
70,195,3,1326
70,317,2,2400
70,201,2,2999
70,370,4,3179
70,56,5,3456
70,334,2,3970
70,88,2,4452
70,10,2,4507
70,349,2,4788
70,61,1,5121
70,163,3,5238
70,78,4,5441
70,288,1,5528
70,279,4,5630
70,76,4,6050
70,389,1,6085
70,280,5,6242
70,330,3,6351
70,220,4,6719
70,311,4,6887
70,103,3,6889
70,9,3,7289
70,142,1,7430
70,362,5,7475
70,85,1,7574
71,108,1,5
71,122,2,121
71,30,2,836
71,67,3,1122
71,268,2,1142
71,376,3,1244
71,89,5,1376
71,149,5,1588
71,272,1,1689
71,54,2,1749
71,122,3,1920
71,159,2,1957
71,399,3,1960
71,332,2,2026
71,324,1,2260
71,145,1,2332
71,138,5,2434
71,253,3,2939
71,44,5,3277
71,142,4,3432
71,88,5,3558
71,3,2,3632
71,118,4,3927
71,281,1,3934
71,83,5,4003
71,149,5,4714
71,23,3,4723
71,140,1,5091
71,62,3,5544
71,211,2,5652
71,324,1,5668
71,305,5,5708
71,294,5,5712
71,255,1,5763
71,272,1,5999
71,244,1,6213
71,26,5,6532
72,113,5,48
72,48,2,937
72,93,1,1094
72,64,3,1524
72,56,4,1663
72,281,2,1725
72,375,5,2020
72,58,1,2279
72,190,5,2285
72,254,1,2498
72,343,5,2617
72,214,1,2689
72,27,2,2833
72,271,1,3129
72,307,2,3458
72,12,2,3722
72,391,4,3926
72,82,5,4176
72,179,2,4645
72,155,3,4822
72,149,4,4862
72,324,2,4886
72,208,5,4939
72,65,5,5147
72,364,2,5503
72,80,5,5854
72,196,2,5937
72,233,5,6153
72,77,5,6287
72,311,4,6415
73,336,3,562
73,137,2,659
73,298,3,749
73,75,4,884
73,66,1,1190
73,71,5,1221
73,386,3,1399
73,180,5,1549
73,128,2,1696
73,225,3,1832
73,385,2,2325
73,145,3,2396
73,71,1,3085
73,227,2,3200
73,220,4,3208
73,211,2,3271
73,179,2,4058
73,305,3,4211
73,308,4,4421
73,19,5,4797
73,218,2,4871
73,289,3,5099
73,17,4,5301
73,321,2,5394
73,261,3,6166
73,255,5,6701
73,387,2,6846
73,29,4,7161
73,314,1,7180
73,333,3,7564
73,42,2,7664
73,35,3,7691
73,337,2,7727
74,362,1,10
74,261,4,177
74,388,3,300
74,193,2,585
74,270,3,655
74,349,5,857
74,121,2,1025
74,99,4,1040
74,75,2,1286
74,127,4,1454
74,30,1,1882
74,24,1,2301
74,235,5,2586
74,272,5,2972
74,299,3,3056
74,122,3,3371
74,232,2,3677
74,110,2,3739
74,345,4,3791
74,4,5,3908
74,250,5,4001
74,262,4,4086
74,289,3,4271
74,127,1,4295
74,307,2,4361
74,52,3,4729
74,295,2,4917
74,107,3,5208
74,256,2,5340
74,26,3,5428
74,105,2,5477
74,396,2,5755
74,321,4,6192
74,298,4,6304
74,153,4,6373
74,319,3,6537
74,97,4,6657
75,186,4,507
75,168,2,625
75,187,5,657
75,338,5,1113
75,316,3,1207
75,238,5,1468
75,277,4,1739
75,213,1,1980
75,219,2,2084
75,178,2,2169
75,331,1,2259
75,174,4,2309
75,249,1,3023
75,13,1,3216
75,256,5,3357
75,327,5,3523
75,319,2,3525
75,59,5,3548
75,174,3,3631
75,129,3,3666
75,369,1,4378
75,354,2,4499
75,49,5,4575
75,341,5,4655
75,64,2,5046
75,9,2,5254
75,336,4,5626
75,164,5,5677
75,335,5,5845
75,307,2,5947
75,98,4,5966
75,154,4,6148
75,138,1,6188
75,212,4,6204
75,285,4,6236
75,135,3,6416
76,189,3,1076
76,27,4,1683
76,81,1,1813
76,22,4,1997
76,17,2,2286
76,16,1,2388
76,78,1,2469
76,90,2,2539
76,88,5,2796
76,33,3,3420
76,270,3,3623
76,249,2,3820
76,137,2,4362
76,294,1,4930
76,35,1,5190
76,195,5,5336
76,44,2,5624
76,93,3,5644
76,377,1,5654
76,48,4,6206
76,153,5,6311
76,335,5,6397
76,190,4,6597
76,288,2,6864
76,189,1,6881
76,263,3,6886
76,277,1,6999
76,398,2,7027
76,49,1,7059
77,37,1,823
77,58,1,934
77,245,2,960
77,220,1,1108
77,368,5,1133
77,260,4,1344
77,42,3,1387
77,305,5,2131
77,56,4,2198
77,263,4,2371
77,375,3,2468
77,104,2,2662
77,128,3,2841
77,240,2,2872
77,4,4,3054
77,348,1,3437
77,392,2,3481
77,137,3,4351
77,127,3,4676
77,203,5,4739
77,103,5,5993
77,266,2,6173
77,190,2,6434
77,18,3,6448
77,27,5,6677
77,344,4,6731
77,351,1,6885
77,52,2,6908
77,376,2,6922
77,270,2,7275
77,334,4,7364
77,258,4,7489
78,3,1,867
78,47,3,873
78,190,3,1042
78,109,2,1051
78,227,1,1582
78,198,4,1836
78,337,4,1867
78,79,1,1927
78,53,5,2108
78,132,2,2651
78,71,5,2726
78,60,3,2783
78,255,4,3239
78,376,1,3734
78,39,2,4072
78,67,1,4089
78,226,3,4283
78,66,1,4760
78,373,5,4837
78,358,3,4966
78,251,3,5183
78,232,2,5192
78,181,4,5322
78,321,3,5979
78,107,3,6212
78,293,1,6292
78,372,4,6508
78,89,4,6686
78,9,5,7152
78,332,5,7341
78,219,2,7342
78,186,4,7349
78,373,4,7363
78,375,1,7466
79,104,3,541
79,105,1,729
79,76,1,898
79,259,4,1555
79,68,2,1777
79,28,4,1984
79,55,5,2166
79,210,5,2233
79,380,4,2357
79,220,1,2613
79,248,2,2637
79,291,2,2694
79,175,4,3003
79,107,5,3123
79,81,4,3290
79,169,3,4399
79,170,4,4694
79,143,1,4700
79,148,1,5031
79,204,5,5153
79,355,1,5272
79,399,5,6408
79,282,1,6463
79,290,1,6997
79,65,3,7111
79,121,4,7242
79,218,3,7396
79,380,5,7561
79,305,4,7624
79,111,5,7806
80,395,1,68
80,333,2,111
80,227,4,215
80,238,4,572
80,339,3,877
80,278,2,947
80,199,3,1315
80,163,2,1433
80,191,4,1519
80,202,5,1559
80,45,3,1760
80,187,5,1891
80,354,3,2829
80,145,1,3071
80,176,2,3182
80,361,1,3698
80,232,3,3930
80,93,1,3931
80,62,2,4053
80,320,4,4218
80,272,4,4411
80,100,3,4626
80,394,1,4642
80,307,2,4652
80,117,2,4662
80,280,4,5273
80,217,3,5618
80,248,2,5642
80,349,4,5700
80,119,5,5737
80,74,5,5992
80,111,2,6035
80,147,4,6134
80,356,3,6487
81,85,4,91
81,274,5,265
81,336,1,314
81,330,1,778
81,202,5,865
81,279,3,1411
81,57,5,1590
81,386,3,1716
81,382,4,1810
81,75,2,1964
81,260,1,2066
81,266,3,2296
81,124,5,2606
81,244,5,2736
81,372,3,2752
81,352,4,3011
81,255,5,3134
81,64,4,3160
81,245,2,3369
81,27,5,3653
81,352,5,3660
81,239,1,3865
81,36,5,3917
81,342,3,4083
81,288,2,4119
81,350,4,4470
81,86,1,4768
81,258,1,4784
81,275,4,4919
81,5,4,4923
81,170,2,4951
81,72,3,5188
81,121,1,5569
81,239,2,5623
81,74,3,5730
81,168,2,6299
81,202,1,6951
81,173,3,6953
81,69,2,6978
81,152,1,7212
82,334,3,631
82,79,2,676
82,137,4,820
82,9,5,1002
82,223,1,1131
82,307,5,1556
82,120,1,2299
82,270,2,2685
82,195,4,3448
82,139,3,4011
82,134,5,4123
82,161,4,4310
82,111,2,4672
82,69,2,4685
82,136,2,4690
82,340,3,4721
82,292,4,4833
82,291,3,4858
82,253,2,5000
82,171,3,5160
82,315,2,5197
82,104,5,5385
82,259,3,5438
82,275,1,5800
82,19,4,5824
82,347,5,6155
83,348,3,59
83,319,1,174
83,117,4,306
83,361,1,545
83,190,5,614
83,76,4,886
83,146,4,1090
83,98,5,1316
83,304,4,1646
83,327,4,1887
83,79,3,1899
83,271,5,1948
83,267,4,2030
83,40,5,2035
83,208,4,2143
83,171,2,2227
83,283,2,2408
83,220,2,2569
83,369,2,3108
83,73,4,3133
83,362,1,3438
83,279,5,3580
83,305,3,3652
83,352,2,3664
83,334,2,3686
83,272,3,4153
83,53,4,4239
83,111,1,4332
83,354,1,4413
83,2,3,4515
83,336,5,4649
83,6,4,4757
83,326,2,4811
83,171,3,4999
83,386,1,5307
83,254,3,5309
83,219,3,5489
83,178,3,5539
83,181,5,5689
83,327,2,5877
83,80,5,5891
83,186,4,6387
84,336,3,521
84,321,4,796
84,269,2,822
84,141,2,854
84,398,3,1403
84,287,5,1458
84,20,3,2238
84,306,5,2330
84,206,1,2476
84,140,2,2583
84,97,1,3169
84,370,3,3201
84,244,2,3276
84,394,5,3596
84,132,3,3845
84,215,1,3870
84,127,5,4567
84,131,4,4877
84,254,3,4954
84,77,3,4990
84,212,5,5063
84,376,1,5382
84,320,4,5778
84,246,3,6180
84,14,3,6323
84,184,5,6349
84,317,4,6826
84,383,3,6875
84,121,3,7012
84,79,4,7014
84,35,4,7191
84,229,4,7385
84,82,3,7400
85,289,1,162
85,357,5,394
85,322,5,431
85,56,3,441
85,349,1,511
85,59,1,616
85,222,1,680
85,72,3,799
85,344,4,983
85,294,4,1185
85,256,5,1321
85,186,1,1430
85,58,4,1472
85,335,2,1579
85,346,4,1986
85,2,4,2245
85,157,4,2523
85,360,1,2599
85,307,4,2720
85,311,5,2900
85,292,1,2961
85,246,3,3116
85,342,1,3180
85,178,5,3192
85,380,1,3215
85,255,5,3490
85,258,5,3551
85,210,3,3834
85,204,1,4349
85,41,5,4415
85,106,3,4417
85,324,2,4572
85,258,3,5152
86,343,1,221
86,272,2,1365
86,288,2,1469
86,321,3,2049
86,217,2,2127
86,182,5,2348
86,133,3,2786
86,186,1,2793
86,306,2,2798
86,285,3,3163
86,118,3,3399
86,278,1,3520
86,315,3,3559
86,268,3,3647
86,185,1,3814
86,363,1,3837
86,251,1,4096
86,349,5,4182
86,66,2,4480
86,333,1,4581
86,257,5,5045
86,285,3,5053
86,165,2,5400
86,214,4,5432
86,204,3,5595
86,189,5,5880
86,27,2,6149
86,107,1,6302
86,2,3,6488
86,215,3,6505
86,202,2,6535
86,63,4,6696
86,201,4,6765
86,164,2,6879
86,95,4,7001
86,40,2,7021
86,292,5,7029
86,296,1,7061
86,246,1,7307
87,309,4,11
87,326,5,20
87,191,4,106
87,60,4,1304
87,273,3,1386
87,44,1,1667
87,231,4,1680
87,178,1,1826
87,344,1,1956
87,226,2,1977
87,83,2,2303
87,317,4,2787
87,316,5,2914
87,230,3,3217
87,270,1,3442
87,280,2,3605
87,143,3,3610
87,5,5,3788
87,14,2,4097
87,92,5,4414
87,95,4,4628
87,57,2,4980
87,65,4,5017
87,192,3,5118
87,126,1,5502
87,56,3,5573
87,120,2,5793
87,223,3,6345
87,386,4,6540
87,355,5,6646
88,51,4,30
88,207,4,52
88,220,4,103
88,298,1,496
88,214,1,1137
88,159,5,1139
88,382,4,1564
88,212,4,1724
88,308,5,1788
88,85,5,2148
88,356,1,2261
88,352,1,2282
88,387,4,2306
88,30,2,2391
88,243,5,2447
88,86,1,2678
88,164,4,2902
88,157,4,3168
88,10,3,3262
88,298,4,3477
88,101,3,4381
88,332,2,4450
88,217,5,4703
88,308,1,4792
88,293,1,4942
88,152,2,5435
88,110,2,5606
88,33,4,5638
88,18,5,5685
88,104,1,5885
88,209,4,5922
88,248,4,5965
89,165,1,56
89,354,3,144
89,202,1,254
89,126,5,277
89,291,2,480
89,19,2,573
89,201,4,577
89,122,4,694
89,114,2,760
89,267,1,930
89,24,5,1068
89,234,2,1228
89,106,1,1261
89,298,1,1285
89,160,1,1752
89,40,4,2005
89,315,2,2273
89,91,3,2390
89,386,1,2962
89,242,1,3059
89,338,4,3090
89,139,5,3594
89,18,5,3640
89,362,4,4237
89,388,5,4287
89,359,1,4302
89,361,2,4376
89,154,3,4462
89,85,1,5250
89,284,2,5278
89,320,3,5467
89,46,2,5646
89,276,5,5949
89,206,3,5988
89,232,5,6071
89,337,2,6196
89,243,5,6230
89,349,1,6417
89,185,5,6592
89,205,1,6758
90,316,5,693
90,154,5,868
90,121,2,1291
90,108,3,1773
90,134,1,2438
90,144,1,2622
90,92,3,2852
90,326,1,3383
90,87,5,3425
90,51,5,3554
90,86,2,3645
90,316,4,3880
90,306,5,4433
90,133,5,4461
90,73,2,4469
90,239,4,4936
90,94,2,5212
90,40,1,5351
90,266,2,5355
90,12,3,5913
90,238,1,7034
90,196,5,7047
90,213,4,7049
91,104,3,60
91,199,1,179
91,229,5,426
91,352,4,477
91,355,4,711
91,200,2,758
91,269,5,834
91,111,2,921
91,375,2,1247
91,72,1,1381
91,66,5,1779
91,115,2,1894
91,99,3,1987
91,58,3,2028
91,193,5,2558
91,174,1,2659
91,187,3,2717
91,11,1,2904
91,207,1,3241
91,270,5,3544
91,154,5,3854
91,176,5,3918
91,351,4,4245
91,21,4,4890
91,90,3,4967
91,303,3,4993
91,275,2,5218
91,306,4,5239
91,42,2,6357
91,46,1,6663
91,319,2,6680
91,9,1,6857
92,152,1,2
92,18,2,248
92,160,3,310
92,355,4,371
92,386,2,505
92,81,2,575
92,83,5,912
92,22,5,1121
92,78,3,1370
92,274,2,1614
92,73,2,1691
92,73,4,1765
92,5,2,1924
92,135,1,1933
92,337,3,2079
92,222,5,2167
92,319,5,2315
92,249,2,2669
92,62,2,3080
92,46,5,3533
92,338,2,3573
92,225,5,3691
92,342,3,3947
92,169,2,4091
92,208,3,4356
92,378,2,4416
92,72,2,4438
92,256,1,4451
92,322,2,4467
92,300,3,4884
92,7,3,5109
92,66,5,5151
92,156,2,5448
92,79,3,5553
92,161,1,5681
92,135,3,5935
92,279,1,6110
92,377,3,6234
92,77,2,6684
92,365,1,6817
