"user_id	item_id	time	neg_items"
"31	79	2878	[35]"
"31	164	2885	[12]"
"31	242	3228	[46]"
"31	181	3311	[171]"
"31	328	3729	[89]"
"31	305	4056	[69]"
"31	145	4297	[106]"
"31	254	4606	[384]"
"31	262	4666	[258]"
"31	252	4866	[245]"
"31	93	5021	[49]"
"31	140	5420	[25]"
"31	29	5619	[57]"
"31	58	5672	[385]"
"31	218	5758	[17]"
"31	271	5821	[178]"
"31	228	6055	[270]"
"31	361	6113	[389]"
"31	254	6296	[126]"
"31	187	6329	[389]"
"32	161	115	[192]"
"32	241	124	[22]"
"32	219	322	[345]"
"32	149	333	[133]"
"32	230	524	[249]"
"32	47	551	[354]"
"32	25	790	[54]"
"32	270	1016	[375]"
"32	329	1174	[260]"
"32	9	1183	[183]"
"32	229	1516	[112]"
"32	396	1774	[382]"
"32	386	1864	[92]"
"32	327	1971	[179]"
"32	196	1994	[72]"
"32	347	2264	[75]"
"32	302	2631	[372]"
"32	139	3181	[273]"
"32	38	3385	[188]"
"32	359	4257	[15]"
"32	228	4678	[221]"
"32	109	4744	[322]"
"32	198	4755	[85]"
"32	277	5070	[43]"
"32	294	5095	[119]"
"32	91	6780	[226]"
"33	335	491	[250]"
"33	109	530	[248]"
"33	238	833	[259]"
"33	255	888	[164]"
"33	15	932	[383]"
"33	291	997	[249]"
"33	336	1463	[51]"
"33	241	1625	[250]"
"33	307	2247	[360]"
"33	113	2370	[80]"
"33	309	2749	[178]"
"33	149	2778	[77]"
"33	258	3365	[225]"
"33	307	3749	[145]"
"33	20	3995	[49]"
"33	29	4008	[383]"
"33	12	4030	[366]"
"33	348	4082	[145]"
"33	114	4447	[57]"
"33	346	4544	[51]"
"33	304	4816	[83]"
"33	303	4909	[84]"
"33	157	5531	[249]"
"33	141	5850	[183]"
"33	101	6276	[272]"
"33	387	6310	[299]"
"33	97	7115	[240]"
"34	175	67	[121]"
"34	117	132	[294]"
"34	176	358	[122]"
"34	285	571	[393]"
"34	325	776	[273]"
"34	71	1114	[399]"
"34	323	1128	[150]"
"34	343	1282	[154]"
"34	112	1384	[111]"
"34	93	1534	[115]"
"34	29	2077	[366]"
"34	317	2206	[384]"
"34	104	2318	[331]"
"34	220	2379	[297]"
"34	204	2474	[161]"
"34	380	2529	[131]"
"34	325	2608	[345]"
"34	386	3076	[49]"
"34	220	3434	[335]"
"34	210	3501	[272]"
"34	386	3516	[3]"
"34	89	3578	[40]"
"34	351	3813	[151]"
"34	233	3959	[129]"
"34	190	3989	[19]"
"34	342	4793	[67]"
"34	209	5001	[232]"
"34	192	5038	[95]"
"34	112	5362	[106]"
"34	146	5368	[53]"
"34	104	6139	[266]"
"34	64	6521	[78]"
"34	35	6678	[324]"
"34	143	6722	[107]"
"34	215	6859	[110]"
"34	167	6964	[373]"
"34	9	7092	[181]"
"35	357	157	[285]"
"35	151	417	[182]"
"35	392	597	[314]"
"35	368	685	[278]"
"35	93	949	[20]"
"35	319	1036	[133]"
"35	277	1214	[133]"
"35	198	1408	[201]"
"35	328	1496	[227]"
"35	279	1517	[43]"
"35	363	2363	[393]"
"35	34	2407	[114]"
"35	366	2494	[33]"
"35	196	2537	[351]"
"35	286	2578	[263]"
"35	118	2838	[114]"
"35	56	3110	[206]"
"35	389	3975	[300]"
"35	67	4188	[189]"
"35	134	4422	[339]"
"35	247	4625	[358]"
"35	313	5025	[180]"
"35	233	5182	[179]"
"35	45	5251	[177]"
"35	78	5474	[300]"
"35	8	5564	[90]"
"35	345	6227	[141]"
"35	148	6231	[29]"
"35	345	6458	[46]"
"35	341	6725	[108]"
"36	22	128	[32]"
"36	356	286	[348]"
"36	362	369	[62]"
"36	104	602	[373]"
"36	319	1072	[15]"
"36	289	1243	[389]"
"36	256	1424	[276]"
"36	369	1453	[297]"
"36	71	1605	[232]"
"36	163	1658	[118]"
"36	51	1671	[287]"
"36	197	1755	[304]"
"36	111	1837	[105]"
"36	66	2070	[255]"
"36	114	2092	[150]"
"36	256	2134	[99]"
"36	16	2200	[281]"
"36	234	2343	[314]"
"36	0	2439	[142]"
"36	244	2461	[186]"
"36	210	2986	[70]"
"36	252	3606	[283]"
"36	116	3809	[280]"
"36	216	3977	[337]"
"36	311	3980	[260]"
"36	396	4155	[251]"
"36	299	4949	[43]"
"36	46	4965	[37]"
"36	31	5471	[218]"
"36	261	5506	[314]"
"36	140	5541	[204]"
"37	61	22	[213]"
"37	74	236	[96]"
"37	217	340	[327]"
"37	52	862	[125]"
"37	280	974	[347]"
"37	10	1071	[4]"
"37	256	1099	[148]"
"37	30	1178	[211]"
"37	212	1193	[265]"
"37	29	1223	[127]"
"37	50	1287	[204]"
"37	395	1748	[76]"
"37	280	2226	[56]"
"37	1	2576	[200]"
"37	182	2826	[295]"
"37	303	2990	[254]"
"37	133	3219	[148]"
"37	24	3407	[118]"
"37	291	3429	[37]"
"37	257	3537	[296]"
"37	203	3712	[169]"
"37	376	3771	[369]"
"37	373	3937	[73]"
"37	342	4095	[70]"
"37	159	4347	[56]"
"37	71	4576	[15]"
"37	219	4924	[267]"
"37	328	4989	[315]"
"37	251	5285	[317]"
"37	8	5343	[213]"
"37	348	5628	[143]"
"37	388	5809	[353]"
"37	378	5896	[248]"
"37	393	6289	[296]"
"37	375	6473	[337]"
"38	224	208	[358]"
"38	193	264	[340]"
"38	169	406	[282]"
"38	157	522	[153]"
"38	28	645	[387]"
"38	286	696	[21]"
"38	313	837	[151]"
"38	132	980	[210]"
"38	193	1143	[216]"
"38	137	1161	[264]"
"38	177	1507	[9]"
"38	270	1533	[124]"
"38	336	1610	[283]"
"38	390	1633	[105]"
"38	299	1676	[166]"
"38	172	1808	[250]"
"38	286	1815	[7]"
"38	109	1877	[38]"
"38	222	2112	[221]"
"38	140	2220	[180]"
"38	366	2397	[33]"
"38	201	2887	[335]"
"38	389	2929	[44]"
"38	355	3093	[228]"
"38	323	3417	[190]"
"38	148	3595	[345]"
"38	186	3617	[198]"
"38	164	3683	[171]"
"38	146	4031	[56]"
"38	249	4040	[399]"
"38	39	4410	[27]"
"38	317	4596	[338]"
"38	268	4803	[68]"
"38	262	4898	[95]"
"38	398	4943	[245]"
"38	267	5030	[46]"
"38	186	5039	[248]"
"38	106	5116	[1]"
"38	396	5231	[55]"
"38	392	5558	[49]"
"38	52	5635	[220]"
"38	375	5651	[3]"
"38	145	6422	[149]"
"38	271	6602	[58]"
"39	243	90	[335]"
"39	306	1035	[223]"
"39	282	1116	[61]"
"39	206	1141	[125]"
"39	82	1253	[386]"
"39	69	1442	[284]"
"39	331	1502	[103]"
"39	87	1525	[61]"
"39	378	1742	[273]"
"39	204	1762	[272]"
"39	369	1770	[354]"
"39	86	1772	[92]"
"39	329	2120	[16]"
"39	325	2700	[123]"
"39	54	3297	[283]"
"39	116	3696	[125]"
"39	255	4509	[223]"
"39	213	4536	[46]"
"39	162	4910	[61]"
"39	332	5201	[262]"
"39	177	5265	[14]"
"39	4	5460	[45]"
"39	182	5486	[164]"
"39	371	5543	[193]"
"39	47	5545	[299]"
"39	79	5621	[324]"
"39	131	5833	[303]"
"39	319	5920	[3]"
"39	47	5970	[382]"
"39	172	6065	[300]"
"39	44	6370	[27]"
"40	132	98	[30]"
"40	103	118	[294]"
"40	195	767	[3]"
"40	224	1254	[385]"
"40	47	1461	[198]"
"40	32	1978	[233]"
"40	122	2023	[265]"
"40	72	2044	[177]"
"40	367	2137	[269]"
"40	244	3100	[264]"
"40	317	3274	[364]"
"40	306	3366	[57]"
"40	211	3482	[338]"
"40	371	3608	[0]"
"40	274	3616	[334]"
"40	341	3669	[190]"
"40	42	3735	[210]"
"40	206	4162	[126]"
"40	274	4483	[273]"
"40	194	4520	[228]"
"40	15	4806	[372]"
"40	106	4894	[233]"
"40	354	6135	[397]"
"40	188	6407	[236]"
"40	35	7072	[349]"
"40	253	7308	[385]"
"41	339	145	[84]"
"41	91	273	[314]"
"41	9	648	[234]"
"41	48	1003	[300]"
"41	191	1138	[337]"
"41	69	1169	[344]"
"41	225	1459	[213]"
"41	88	1531	[180]"
"41	364	2128	[154]"
"41	371	2405	[206]"
"41	239	2479	[40]"
"41	163	2490	[158]"
"41	339	2604	[177]"
"41	104	2756	[3]"
"41	280	2758	[305]"
"41	159	3257	[345]"
"41	224	3284	[337]"
"41	373	3840	[236]"
"41	388	3952	[21]"
"41	179	4156	[330]"
"41	312	5521	[284]"
"41	96	5769	[92]"
"41	285	6190	[164]"
"41	8	6203	[188]"
"41	114	6312	[330]"
"41	122	6395	[43]"
"41	156	6400	[256]"
"41	350	6591	[286]"
"41	135	6608	[332]"
"41	205	6843	[185]"
"41	119	7108	[128]"
"41	229	7173	[342]"
"41	378	7244	[32]"
"41	265	7311	[357]"
"41	190	7493	[270]"
"42	266	404	[294]"
"42	191	563	[93]"
"42	313	893	[379]"
"42	61	1216	[125]"
"42	201	2215	[159]"
"42	233	2346	[169]"
"42	342	2670	[48]"
"42	131	2799	[282]"
"42	76	3189	[88]"
"42	198	3590	[31]"
"42	208	4265	[194]"
"42	124	4398	[165]"
"42	42	4673	[9]"
"42	367	4702	[250]"
"42	303	4892	[138]"
"42	265	4907	[246]"
"42	392	5348	[317]"
"42	283	5458	[159]"
"42	320	5481	[322]"
"42	305	5815	[210]"
"42	326	6128	[287]"
"42	357	6223	[346]"
"42	207	6509	[102]"
"42	177	6588	[154]"
"42	392	6596	[184]"
"43	248	81	[316]"
"43	180	173	[366]"
"43	217	564	[178]"
"43	277	722	[342]"
"43	271	985	[82]"
"43	104	1056	[333]"
"43	301	1544	[275]"
"43	156	2065	[1]"
"43	337	2189	[320]"
"43	164	2344	[349]"
"43	153	2519	[384]"
"43	76	2535	[274]"
"43	57	2915	[273]"
"43	397	3128	[3]"
"43	4	3255	[141]"
"43	207	3849	[193]"
"43	19	4208	[313]"
"43	327	4418	[380]"
"43	2	5235	[133]"
"43	35	5270	[208]"
"43	360	5754	[309]"
"43	48	5871	[152]"
"43	298	6029	[170]"
"43	48	6044	[158]"
"43	156	6309	[247]"
"43	278	6495	[38]"
"43	242	6499	[376]"
"43	85	6769	[269]"
"43	337	7609	[303]"
"43	282	7829	[155]"
"43	25	7862	[161]"
"44	313	101	[86]"
"44	359	166	[362]"
"44	106	683	[228]"
"44	176	935	[171]"
"44	1	1602	[218]"
"44	51	1763	[39]"
"44	311	1787	[0]"
"44	281	1798	[49]"
"44	268	1970	[5]"
"44	206	2053	[237]"
"44	244	2157	[29]"
"44	173	2231	[131]"
"44	177	3044	[54]"
"44	170	3130	[236]"
"44	281	3519	[171]"
"44	209	3626	[325]"
"44	73	3639	[187]"
"44	291	3704	[18]"
"44	260	3792	[141]"
"44	284	4009	[216]"
"44	206	4274	[87]"
"44	149	4309	[108]"
"44	153	4852	[326]"
"44	322	5060	[93]"
"44	386	5191	[138]"
"44	45	5496	[78]"
"44	174	5694	[398]"
"44	174	6082	[304]"
"44	130	6274	[374]"
"44	51	6877	[28]"
"44	83	6955	[41]"
"44	320	6969	[202]"
"45	184	364	[139]"
"45	215	372	[194]"
"45	160	569	[235]"
"45	240	775	[95]"
"45	83	931	[342]"
"45	312	1229	[112]"
"45	78	1258	[219]"
"45	102	1390	[388]"
"45	256	1488	[73]"
"45	383	1634	[365]"
"45	319	1679	[40]"
"45	320	1818	[69]"
"45	94	1942	[371]"
"45	392	1982	[57]"
"45	158	2262	[246]"
"45	231	2350	[99]"
"45	171	2486	[225]"
"45	265	2896	[353]"
"45	321	2953	[133]"
"45	310	3077	[150]"
"45	308	3315	[179]"
"45	91	3414	[2]"
"45	6	3428	[206]"
"45	97	3586	[290]"
"45	22	3625	[369]"
"45	332	3894	[355]"
"45	245	4212	[120]"
"45	221	4344	[381]"
"45	367	4352	[211]"
"45	351	4525	[65]"
"45	15	4863	[67]"
"45	352	5020	[178]"
"45	185	5056	[29]"
"45	360	5326	[29]"
"45	272	5581	[362]"
"45	294	5900	[326]"
"45	168	6341	[26]"
"45	97	6492	[204]"
"45	37	6546	[62]"
"45	285	6644	[206]"
"46	375	461	[21]"
"46	384	515	[143]"
"46	193	727	[199]"
"46	396	736	[352]"
"46	74	781	[201]"
"46	341	852	[379]"
"46	245	939	[2]"
"46	233	955	[225]"
"46	62	1066	[198]"
"46	55	1196	[349]"
"46	278	1205	[39]"
"46	233	1227	[141]"
"46	221	1414	[30]"
"46	340	1552	[17]"
"46	367	1571	[12]"
"46	88	1706	[177]"
"46	269	1896	[249]"
"46	58	2159	[228]"
"46	332	2257	[206]"
"46	183	2358	[295]"
"46	306	2418	[77]"
"46	31	2541	[286]"
"46	167	3041	[59]"
"46	189	3050	[98]"
"46	46	3053	[258]"
"46	280	3280	[172]"
"46	337	3392	[107]"
"46	148	3406	[39]"
"46	378	3527	[28]"
"46	53	3759	[279]"
"46	183	3886	[5]"
"46	333	3963	[304]"
"46	69	4164	[220]"
"46	105	4209	[179]"
"46	108	4326	[304]"
"46	267	4506	[274]"
"46	319	4573	[178]"
"46	356	4594	[202]"
"46	136	4752	[237]"
"46	300	4903	[330]"
"46	219	4998	[139]"
"47	344	86	[14]"
"47	377	125	[157]"
"47	91	283	[76]"
"47	286	291	[52]"
"47	386	325	[385]"
"47	155	355	[339]"
"47	162	495	[175]"
"47	254	945	[122]"
"47	188	1783	[363]"
"47	376	2270	[124]"
"47	390	2333	[52]"
"47	295	2342	[330]"
"47	196	2770	[32]"
"47	44	3507	[306]"
"47	290	3740	[361]"
"47	140	3901	[310]"
"47	45	3925	[43]"
"47	60	4159	[152]"
"47	359	4372	[200]"
"47	334	4614	[54]"
"47	275	4824	[271]"
"47	5	4841	[241]"
"47	68	4921	[363]"
"47	44	5111	[118]"
"47	75	5175	[394]"
"47	223	5222	[124]"
"47	119	5367	[398]"
"47	83	5399	[368]"
"47	115	5631	[147]"
"47	13	5832	[108]"
"47	332	6176	[347]"
"47	81	6202	[93]"
"47	187	6745	[314]"
"48	90	31	[355]"
"48	56	360	[74]"
"48	49	442	[73]"
"48	14	737	[398]"
"48	399	1103	[232]"
"48	197	1313	[29]"
"48	386	1325	[80]"
"48	358	1336	[30]"
"48	159	1546	[99]"
"48	89	1665	[257]"
"48	255	2012	[104]"
"48	376	2085	[243]"
"48	17	2187	[251]"
"48	205	2317	[163]"
"48	14	2436	[321]"
"48	50	2454	[118]"
"48	198	2506	[165]"
"48	356	2603	[355]"
"48	310	2837	[377]"
"48	133	3017	[355]"
"48	381	3083	[374]"
"48	206	3165	[298]"
"48	384	3226	[116]"
"48	12	3585	[398]"
"48	131	3607	[262]"
"48	385	3707	[176]"
"48	347	3769	[370]"
"48	0	3830	[221]"
"48	292	4088	[189]"
"48	25	4203	[194]"
"48	1	4319	[286]"
"48	90	4654	[387]"
"48	13	4855	[326]"
"48	279	5125	[179]"
"48	93	5129	[166]"
"48	5	5186	[212]"
"48	131	5216	[88]"
"48	27	5560	[208]"
"48	335	5794	[233]"
"48	12	6011	[287]"
"48	201	6381	[18]"
"48	42	6658	[373]"
"49	344	70	[336]"
"49	51	410	[17]"
"49	252	844	[367]"
"49	174	863	[96]"
"49	237	1853	[362]"
"49	337	1930	[83]"
"49	160	2099	[306]"
"49	70	2217	[165]"
"49	95	2441	[280]"
"49	28	2517	[78]"
"49	238	2911	[62]"
"49	342	3064	[234]"
"49	259	3504	[108]"
"49	115	3800	[290]"
"49	222	4098	[104]"
"49	173	4363	[106]"
"49	55	4583	[225]"
"49	236	4746	[81]"
"49	113	5413	[376]"
"49	33	5533	[104]"
"49	156	6052	[290]"
"49	5	6298	[298]"
"49	22	6354	[42]"
"49	385	6371	[381]"
"49	383	6706	[139]"
"50	239	40	[311]"
"50	63	45	[195]"
"50	276	195	[17]"
"50	376	342	[369]"
"50	55	432	[132]"
"50	162	826	[47]"
"50	212	876	[112]"
"50	157	917	[141]"
"50	352	1251	[380]"
"50	279	1379	[42]"
"50	315	1494	[309]"
"50	352	2064	[354]"
"50	201	2364	[313]"
"50	225	2817	[42]"
"50	121	3073	[91]"
"50	227	3268	[383]"
"50	334	3367	[193]"
"50	128	3536	[100]"
"50	108	3612	[56]"
"50	347	3676	[318]"
"50	101	3680	[337]"
"50	51	3799	[331]"
"50	13	3844	[365]"
"50	251	4121	[18]"
"50	319	4269	[86]"
"50	71	4624	[6]"
"50	221	5410	[217]"
"50	177	5943	[342]"
"50	12	6641	[85]"
"50	181	6972	[194]"
"50	332	7410	[344]"
"50	165	7668	[247]"
"51	314	150	[379]"
"51	93	206	[348]"
"51	362	260	[144]"
"51	147	465	[307]"
"51	244	630	[242]"
"51	46	871	[393]"
"51	180	1686	[54]"
"51	150	2232	[277]"
"51	295	2375	[266]"
"51	76	2705	[363]"
"51	207	2706	[357]"
"51	18	2744	[12]"
"51	111	2750	[363]"
"51	197	3476	[361]"
"51	104	3532	[138]"
"51	124	3903	[186]"
"51	7	4062	[79]"
"51	364	4321	[281]"
"51	320	4333	[193]"
"51	7	4650	[237]"
"51	381	5016	[11]"
"51	324	5537	[328]"
"51	382	5684	[157]"
"51	327	5749	[61]"
"51	172	5819	[291]"
"51	200	5964	[268]"
"51	289	6583	[44]"
"51	51	6625	[258]"
"51	243	6707	[112]"
"51	280	7148	[6]"
"52	98	18	[310]"
"52	37	57	[387]"
"52	183	93	[101]"
"52	330	226	[91]"
"52	83	451	[74]"
"52	306	641	[273]"
"52	354	818	[151]"
"52	105	890	[185]"
"52	27	1157	[322]"
"52	308	1275	[127]"
"52	365	1427	[58]"
"52	55	1480	[232]"
"52	296	1925	[44]"
"52	375	2061	[43]"
"52	354	2269	[94]"
"52	337	3479	[22]"
"52	231	3835	[204]"
"52	165	4039	[285]"
"52	140	4048	[366]"
"52	21	4070	[79]"
"52	316	4207	[318]"
"52	236	4210	[263]"
"52	397	4728	[97]"
"52	31	4815	[159]"
"52	251	4836	[271]"
"52	175	5131	[186]"
"52	332	5515	[5]"
"52	133	5660	[260]"
"52	109	5743	[124]"
"52	243	6645	[106]"
"52	280	6844	[268]"
"52	202	6965	[141]"
"53	235	75	[35]"
"53	225	78	[364]"
"53	228	220	[71]"
"53	144	295	[173]"
"53	45	316	[59]"
"53	360	385	[307]"
"53	104	447	[103]"
"53	113	743	[335]"
"53	219	847	[220]"
"53	341	1377	[92]"
"53	130	1491	[395]"
"53	292	1508	[132]"
"53	183	1693	[368]"
"53	284	1705	[170]"
"53	38	1985	[241]"
"53	113	2304	[252]"
"53	392	2412	[350]"
"53	228	2630	[155]"
"53	82	2638	[283]"
"53	179	2964	[368]"
"53	73	2987	[88]"
"53	77	3602	[194]"
"53	383	3884	[117]"
"53	174	3950	[195]"
"53	188	4061	[186]"
"53	268	4178	[300]"
"53	165	4196	[352]"
"53	18	4205	[280]"
"53	343	4335	[168]"
"53	216	4558	[354]"
"53	9	4599	[128]"
"53	180	4764	[275]"
"53	30	4874	[197]"
"53	289	4979	[319]"
"53	100	5145	[155]"
"53	136	5259	[148]"
"53	361	5649	[12]"
"53	380	5788	[349]"
"53	231	6002	[7]"
"53	249	6191	[261]"
"53	323	6498	[309]"
"54	361	42	[305]"
"54	385	463	[160]"
"54	229	809	[102]"
"54	250	1031	[388]"
"54	25	1269	[317]"
"54	5	1357	[277]"
"54	243	1366	[264]"
"54	155	1396	[1]"
"54	169	1510	[354]"
"54	45	1551	[366]"
"54	257	1623	[118]"
"54	287	2056	[75]"
"54	283	2249	[171]"
"54	319	2542	[157]"
"54	162	2547	[272]"
"54	233	2593	[337]"
"54	210	3005	[254]"
"54	104	3278	[0]"
"54	26	3542	[306]"
"54	344	3703	[372]"
"54	292	4036	[272]"
"54	325	4258	[374]"
"54	360	4384	[1]"
"54	2	4430	[173]"
"54	156	4983	[16]"
"54	92	5019	[383]"
"54	105	5022	[135]"
"54	209	5425	[116]"
"54	394	5736	[382]"
"54	45	5930	[349]"
"54	15	6259	[218]"
"54	47	6827	[329]"
"55	264	716	[185]"
"55	55	785	[328]"
"55	285	941	[180]"
"55	63	957	[393]"
"55	87	966	[16]"
"55	147	1515	[35]"
"55	186	1769	[45]"
"55	162	2072	[358]"
"55	115	2190	[329]"
"55	240	2402	[235]"
"55	265	2684	[88]"
"55	7	2975	[94]"
"55	332	3581	[207]"
"55	171	3756	[273]"
"55	200	4127	[253]"
"55	242	4292	[376]"
"55	325	4495	[91]"
"55	76	4952	[342]"
"55	331	5009	[89]"
"55	44	5149	[151]"
"55	241	5330	[263]"
"55	86	5546	[205]"
"55	271	5555	[239]"
"55	345	5781	[342]"
"55	343	5932	[322]"
"55	388	6931	[197]"
"55	257	7185	[154]"
"55	152	7296	[215]"
"56	183	416	[96]"
"56	100	644	[73]"
"56	222	849	[211]"
"56	243	1265	[13]"
"56	197	1278	[116]"
"56	394	1373	[176]"
"56	382	1474	[152]"
"56	316	1550	[386]"
"56	319	1698	[359]"
"56	136	2178	[145]"
"56	181	2994	[36]"
"56	53	3042	[68]"
"56	253	3097	[216]"
"56	71	3106	[70]"
"56	336	3156	[67]"
"56	357	3206	[34]"
"56	292	3411	[111]"
"56	301	3742	[309]"
"56	140	3962	[163]"
"56	102	4050	[230]"
"56	177	4202	[298]"
"56	107	4261	[96]"
"56	120	4325	[275]"
"56	82	4556	[8]"
"56	214	4561	[152]"
"56	95	4641	[57]"
"56	363	4713	[24]"
"56	103	4737	[186]"
"56	247	4771	[166]"
"56	149	5049	[362]"
"56	52	5171	[239]"
"56	321	5185	[395]"
"56	396	5264	[3]"
"56	381	5508	[19]"
"56	352	5598	[290]"
"56	7	5748	[211]"
"56	119	6090	[272]"
"56	136	6433	[237]"
"56	392	6669	[108]"
"56	15	7031	[389]"
"56	134	7052	[206]"
"56	167	7540	[111]"
"57	381	28	[396]"
"57	87	386	[268]"
"57	137	439	[99]"
"57	302	440	[178]"
"57	279	478	[130]"
"57	151	488	[260]"
"57	252	583	[358]"
"57	196	702	[2]"
"57	349	721	[3]"
"57	384	1799	[352]"
"57	263	1870	[229]"
"57	335	1906	[78]"
"57	6	2038	[21]"
"57	221	2521	[348]"
"57	155	2729	[36]"
"57	323	2774	[198]"
"57	33	2809	[337]"
"57	290	2963	[130]"
"57	12	3025	[322]"
"57	70	3158	[346]"
"57	251	3246	[289]"
"57	220	3370	[3]"
"57	205	4475	[106]"
"57	356	4582	[325]"
"57	184	4677	[180]"
"57	87	4778	[353]"
"57	15	4915	[122]"
"57	208	4957	[120]"
"57	158	5029	[358]"
"57	276	5128	[48]"
"57	89	5226	[306]"
"57	305	5232	[233]"
"57	193	5530	[71]"
"57	13	5707	[50]"
"57	218	5817	[361]"
"57	140	5820	[60]"
"57	360	6010	[34]"
"57	113	6059	[64]"
"57	22	6167	[307]"
"57	184	6454	[84]"
"57	359	6550	[292]"
"57	351	7071	[72]"
"58	288	32	[284]"
"58	23	198	[121]"
"58	155	800	[356]"
"58	82	1012	[378]"
"58	217	1436	[248]"
"58	226	1567	[99]"
"58	374	1589	[362]"
"58	78	1688	[299]"
"58	326	1781	[209]"
"58	190	1782	[19]"
"58	231	2074	[142]"
"58	21	2208	[66]"
"58	217	2871	[386]"
"58	36	3221	[387]"
"58	191	3329	[342]"
"58	193	3613	[95]"
"58	52	3802	[90]"
"58	223	3821	[144]"
"58	350	4077	[18]"
"58	254	4275	[312]"
"58	151	4301	[32]"
"58	275	4393	[130]"
"58	85	4482	[260]"
"58	43	4603	[55]"
"58	69	4683	[355]"
"58	42	4743	[273]"
"58	184	4828	[277]"
"58	303	4838	[287]"
"58	281	5202	[387]"
"58	39	5237	[243]"
"58	185	5263	[114]"
"58	333	5408	[149]"
"58	203	5434	[143]"
"58	102	5457	[201]"
"58	353	5679	[93]"
"58	351	5714	[188]"
"58	171	5938	[227]"
"59	18	53	[222]"
"59	114	279	[104]"
"59	145	414	[115]"
"59	42	452	[313]"
"59	246	763	[395]"
"59	214	1119	[194]"
"59	92	1126	[140]"
"59	130	1237	[102]"
"59	158	1756	[172]"
"59	385	1835	[239]"
"59	32	1921	[102]"
"59	167	1938	[275]"
"59	37	2139	[269]"
"59	61	2314	[97]"
"59	234	2445	[33]"
"59	220	2507	[189]"
"59	307	2600	[308]"
"59	48	2665	[229]"
"59	74	2672	[290]"
"59	4	2769	[12]"
"59	18	3015	[93]"
"59	177	3103	[150]"
"59	141	3285	[310]"
"59	199	3348	[254]"
"59	255	4134	[143]"
"59	129	5206	[313]"
"59	382	5324	[91]"
"59	76	5556	[41]"
"60	11	354	[262]"
"60	19	705	[246]"
"60	349	726	[155]"
"60	32	915	[318]"
"60	208	923	[179]"
"60	91	946	[42]"
"60	213	1528	[35]"
"60	337	1672	[277]"
"60	240	1712	[93]"
"60	214	2014	[356]"
"60	114	3062	[92]"
"60	91	3184	[130]"
"60	21	3185	[252]"
"60	335	3468	[277]"
"60	233	3564	[52]"
"60	135	4010	[257]"
"60	302	4341	[174]"
"60	210	4568	[51]"
"60	342	4911	[193]"
"60	312	4977	[378]"
"60	64	5013	[110]"
"60	235	5034	[117]"
"60	283	5114	[373]"
"60	2	5221	[54]"
"60	261	5289	[373]"
"60	398	5352	[359]"
"60	287	5388	[377]"
"61	317	127	[269]"
"61	203	167	[238]"
"61	48	193	[24]"
"61	208	204	[374]"
"61	23	482	[131]"
"61	161	613	[333]"
"61	166	1027	[335]"
"61	108	1048	[172]"
"61	345	1105	[171]"
"61	336	1135	[14]"
"61	37	1332	[79]"
"61	134	1554	[157]"
"61	125	1637	[378]"
"61	67	1682	[167]"
"61	340	1717	[304]"
"61	137	1764	[349]"
"61	192	2029	[289]"
"61	259	2031	[64]"
"61	39	2138	[292]"
"61	307	2714	[218]"
"61	397	2724	[223]"
"61	104	3496	[269]"
"61	185	3599	[215]"
"61	343	3706	[376]"
"61	165	4348	[38]"
"61	211	4554	[292]"
"61	209	4745	[78]"
"61	358	4773	[106]"
"61	210	4781	[350]"
"61	198	4914	[154]"
"61	12	5133	[41]"
"61	227	5204	[179]"
"61	336	5215	[40]"
"61	194	5230	[112]"
"61	331	5252	[287]"
"61	260	5281	[181]"
"61	377	5284	[105]"
"61	139	5494	[79]"
"61	283	5639	[369]"
"62	275	109	[38]"
"62	218	148	[342]"
"62	270	435	[13]"
"62	285	475	[46]"
"62	143	798	[165]"
"62	337	944	[41]"
"62	8	1092	[14]"
"62	265	1152	[253]"
"62	356	1267	[53]"
"62	252	1283	[95]"
"62	329	1308	[196]"
"62	188	1322	[11]"
"62	230	1352	[34]"
"62	265	1678	[49]"
"62	174	1692	[34]"
"62	241	1833	[314]"
"62	234	1953	[239]"
"62	356	2278	[125]"
"62	330	2711	[126]"
"62	113	3018	[327]"
"62	139	3038	[341]"
"62	186	3225	[70]"
"62	174	3319	[175]"
"62	119	3457	[314]"
"62	7	3736	[31]"
"62	45	3936	[58]"
"62	145	4653	[288]"
"62	184	4769	[155]"
"62	377	4904	[165]"
"62	106	4929	[14]"
"62	347	4970	[62]"
"62	145	5014	[199]"
"62	222	5315	[277]"
"62	209	5615	[292]"
"62	310	5798	[185]"
"63	380	43	[286]"
"63	112	1009	[117]"
"63	280	1070	[81]"
"63	73	1117	[98]"
"63	327	1120	[135]"
"63	159	1489	[40]"
"63	8	1913	[362]"
"63	149	1959	[129]"
"63	143	1963	[133]"
"63	163	2179	[387]"
"63	126	2473	[387]"
"63	102	2824	[114]"
"63	273	2947	[384]"
"63	346	3081	[267]"
"63	194	3473	[393]"
"63	101	3503	[363]"
"63	371	3772	[15]"
"63	44	3879	[80]"
"63	330	3953	[47]"
"63	112	4105	[96]"
"63	201	4374	[277]"
"63	56	4697	[162]"
"63	244	5113	[32]"
"63	82	5200	[257]"
"63	141	5249	[303]"
"63	227	5440	[305]"
"63	17	5520	[361]"
"63	270	6186	[217]"
"63	163	6256	[249]"
"63	341	6693	[331]"
"64	186	102	[284]"
"64	286	420	[300]"
